id,tenant_id,text,rating,date,source,prediction_1,score_1,prediction_2,score_2,prediction_3,score_3
2382,1,"""The person you meet does what she can. Alone, loyalty card reading problem, 4 customers to manage. Not easy for him, he looked panicked, But he remained friendly and professional. It happened this Sunday morning, his or her boss must congratulate him.""",5,2023-07-09 13:38:01,google,positive,0.4769574701786041,Corresponding,81.89,Corresponding,78.35
2387,1,"Very rude reception staff. I came by this morning to drop off a package, not even a hello, the package was paged then thrown away and the person left without a goodbye... very disappointed.",1,2023-07-05 11:52:28,google,negative,0.8584489822387695,Customer Service Issue,73.4,Staff Issue,93.61
2388,1,"""Shelving to review!!! I take an article thinking of paying the price displayed below, surprised by checking my receipt I paid double. Of course it's a fresh product so they don't reimburse me (quite normal), but the least we could have done was to reimburse me the difference, I don't have to pay for the error in shelving! I really hate being scammed! Other people will most certainly be fooled because despite the report no one has rectified the error. Goodbye Auchan""",1,2023-06-03 19:57:28,google,negative,0.5356212258338928,Order Issue,52.64,Delivery Issue,46.3
2389,1,"Convenient for me to skip personal lessons I like it even if the checkouts are rather slow and the prices are rather expensive otherwise it's good, cordially a student from the nearby college",3,2023-02-20 00:56:23,google,positive,0.5752192139625549,Corresponding,73.11,Not Bad,54.23
2392,1,"Very good, however, I put 4 stars because the wait was too long at the hiking department, catching up by phone, so congratulations to you, I recommend 👍😇👍",4,2023-06-02 15:46:32,google,positive,0.9875500798225404,Delivery,55.39,Fast Delivery,40.73
2393,1,"I love a spacious store, for any budget, a lot of choice of sports clothing or not for all tastes and for all activities, very professional staff...",5,2023-06-20 11:08:57,google,positive,0.6410068273544312,Staff,77.17,Correct,37.13
2398,1,"Hello, I am a regular customer of the drive-thru or shelf store and I admit that it is not pleasant to shop in a store where it is 8°c. I also full staff. Can you make it enjoyable for everyone? Thank you Mr. Maerten",3,2022-12-08 12:41:37,google,positive,0.2183720171451568,Corresponding,87.61,Corresponding,82.87
2399,1,"""Very unpleasant experience, the saleswoman does not want to sell a can individually, explaining to me that she does not want to separate a pack when there is no case to divide the price by the number of cans as is done everywhere, first time I see it having myself already worked at Auchan and being a big fan of the brand. Sales and customer relations are not their forte.""",1,2022-09-23 14:21:18,google,negative,0.4896443784236908,Customer Service Issue,73.53,Stock Problem,66.52
2401,1,"""Decathlon, Auchan, Leroy Merlin. They must close their stores in Russia in support of Ukraine as many European companies have already done!""",1,2023-03-07 17:53:45,google,positive,0.4146728217601776,Corresponding,86.54,Corresponding,90.21
2402,1,"We visited this store on our way to the War Cemetery at Loos at the beginning of July. I needed to use the bathroom before shopping and I was shocked at the state of the facilities in this store. It seems that the unisex toilet is used as a storage area. The toilet seat was on the floor. There was no soap and nothing to dry your hands with. This is disgraceful for a supermarket where people come out of the toilet and potentially handle fruit, vegetables, bread etc. You really need to address this issue.",1,2022-08-07 08:30:09,google,negative,0.4272249341011047,Order Issue,47.62,Staff Problem,40.17
2404,1,"""Customer friends advice do not go to this store because it is the same outside temperature inside, it is very cold in this store... There is lidl and intermarché which are heated and it's cheaper, it's up to you...""",1,2023-02-07 08:39:13,google,negative,0.3746522963047027,Customer Service Issue,63.8,Staff Issue,68.08
2412,1,Order that I had to pick up on the 26th at 8:30 a.m. so I went to the customer and collected.. no one. I call twice until the phone cuts off. So I come back at 2 p.m. and the same. So I go to the reception who calls someone. After a long wait I am told that my order is incomplete. 3 out of 4 items missing. And all this of course without telling me. So I moved twice for nothing and no gesture from the pedestrian drive. It was a first for me and it will be the last.,1,2023-06-27 12:30:33,google,negative,0.6133056282997131,Order Issue,70.6,Delivery Issue,41.41
2425,1,"Super new store, you can find everything you need on a daily basis and for lunch breaks, there is a large selection of dishes prepared at the caterer. The teams are top level reception I highly recommend!",5,2023-07-03 12:00:11,google,positive,0.8995949625968933,Staff,41.37,Correct,42.9
2426,1,"Super good impression for this opening of this Auchan supermarket! There is a fairly large selection of gluten-free products for the size of the store, as well as gluten-free breads in the bakery section. However, I did not find gluten-free products in frozen foods. The store is well organized and clean. I now go shopping more often here! The team was also very welcoming.",5,2023-07-01 22:10:16,google,positive,0.5234769582748413,Staff,45.71,Correct,47.37
2427,1,Very helpful and considerate staff! The welcome candy for children is top. The cash desk is not up to date in my opinion. We had to rescan my items a second time because it took me too long to put everything away. In addition the restaurant card does not pass ... nice little store.,4,2023-07-07 19:27:46,google,positive,0.5023871064186096,Staff,81.61,Human,42.32
2428,1,"Great opening! Lots of references! The fruit and vegetable section is constantly replenished, it's great! The aperitif cakes department is hot too! And the tg are qualitative! Congratulations to the team!",5,2023-06-30 14:03:09,google,positive,0.8225576877593994,Corresponding,77.58,Corresponding,90.89
2431,1,"""Passage to remove photos .... the hostess has trouble finding the pockets because they are not properly stored .... in the end, after having had to check everything and recount, a photo is missing .... the hostess does not understand and neither do we...1/2 hour at the counter!!!! Seriousness and quality of service become problematic when collecting Auchan goods. In the store and at the checkouts too...and the month of August has nothing to do with it.""",3,2022-08-11 13:22:21,google,negative,0.5969370007514954,Customer Service Issue,70.27,Staff Issue,65.46
2435,1,Today i visit auchan near epinay sur seine at 2:45 pm around. There is many counter in auchan but only 2 is running. Many of the people are waiting for them number in queue. It's not any kind of good service which provide by auchan.,1,2023-05-22 15:01:23,google,negative,0.4147401452064514,Customer Service Issue,67.4,Staff Issue,47.1
2437,1,"Asked for help, one came over then someone called them so he left without helping me. Called another staff for help, he came over but someone else called him over so he left without helping me..just stood there for a while not getting help with a price mistake. When the other guy was finished, he stood by the exit without helping, had to stop someone else so I finish and pay for my stuff.",1,2022-11-20 12:28:06,google,negative,0.5166338086128235,Customer Service Issue,46.34,Staff Issue,98.45
2438,1,"We wish in this mall they have more attractive things like primark ,kiko etc I am really sad that sephora also they are going to close 😢thank god atleast we have Stella beauty indienne",5,2023-05-05 10:02:00,google,negative,0.3324210047721863,Order Issue,62.31,Expensive,34.66
2445,1,"Grocery shopping can rapidly go beyond budget in this supermarket just like in any other big names. However, you can find everything from local to international products. It is not my favorite though",4,2023-02-23 19:52:38,google,neutral,0.613313615322113,Good,52.96,OK,26.68
2457,1,"""Best prices, nice products, but the guy was closing the establishment 15 minutes before the closing time. 5 minutes before that time he almost kicked me out... Besides that experience, I love the supermarket""",3,2022-08-25 17:31:37,google,neutral,0.3305163085460663,Not Bad,50.71,Average Service,28.83
2462,1,"These are the last two times I went shopping at Auchan in Arpajon, and the price marked on the products does not correspond to what you pay at the checkout. The first time, I got my money back. The second too. But it's dishonest to have a price on a product, and when you checkout, you pay 10 or 20 cents more for it. On several products that's a lot!",2,2023-01-27 00:11:02,google,negative,0.4682557582855224,Order Issue,65.02,Not corresponding,61.12
2463,1,"ALWAYS check your till receipt when shopping in this supermarket. I have mistakes on mine nearly every time I shop there. Also check the promotions in the shop and take photos if them as you take goods from the shelves. They are very often not taken into account when you arrive at the till. Of all the Auchan supermarkets I have used,this one is the most badly managed and seems set out to con the customers.",1,2023-01-03 18:25:01,google,positive,0.724892258644104,Corresponding,43.95,Corresponding,69.81
2471,1,"It's hard to find a large grocery with lots of variety.   This is the best one that we have found since being in Paris.  The fresh vegetable section had a good selection.  The meat section was a bit smaller, but there was also a butcher department.",4,2022-08-31 02:57:06,google,positive,0.5793703198432922,Corresponding,43.28,Good Quality,71.0
